month,bitcoin_market_price_usd_monthly,network_difficulty_monthly,blocks_mined_monthly,total_transaction_fees_btc_monthly,new_coins_issued_btc_monthly,total_miner_compensation_btc_monthly,total_miner_compensation_usd_monthly,miner_compensation_per_block_btc_monthly,implied_block_subsidy_btc_monthly,coinmetrics_bitcoin_price_usd_monthly,bitcoinvisuals_block_subsidy_btc_monthly,analysis_sample,daily_observations,calendar_days_in_month,price_observation_days,difficulty_observation_days,blocks_observation_days,compensation_observation_days,complete_price_month,complete_backbone_month,frontier_efficiency_j_per_th,frontier_hardware_model,frontier_hardware_type,frontier_release_date,frontier_changed,eta_weighted_avg_j_per_th,n_active_devices,sum_weights,energy_per_block_frontier_j,energy_per_block_weighted_j,mci_frontier_j_per_btc,mci_weighted_j_per_btc,log_bitcoin_market_price_usd,log_mci_frontier,log_mci_weighted
2021-04-01,58180.459390019576,23317562566068.723,4073.0,4383.26180848,25456.25,29839.51180848,1702410964.398112,7.326175253739259,6.25,57105.45609389246,6.25,True,30,30,30,30,30,30,True,True,29.5,Bitmain Antminer S19 Pro (110Th),ASIC,2020-05-01,False,70.23980582524271,93.0,61.8,2954370974989.1206,7034387919287.079,403262394450.8041,960171941791.4208,10.971304828030732,26.722853289873186,27.590378211403454
2021-05-01,47751.91310234396,23094676661705.484,4423.0,2623.10504508,27643.75,30266.85504508,1446877102.1803794,6.843060150368528,6.25,46507.35033992572,6.25,True,31,31,31,31,31,31,True,True,29.5,Bitmain Antminer S19 Pro (110Th),ASIC,2020-05-01,False,69.37320261437907,93.0,61.2,2926130988724.7256,6881189083288.602,427605621524.0401,1005571912577.4484,10.77377441007685,26.78146716269947,27.63657756282347
2021-06-01,36460.08380167258,20408892737089.92,3538.0,1178.26714182,22112.5,23290.76714182,839087261.0679028,6.583031979033352,6.25,35811.81382305475,6.25,True,30,30,30,30,30,30,True,True,29.5,Bitmain Antminer S19 Pro (110Th),ASIC,2020-05-01,False,69.27094594594595,93.0,59.2,2585838042174.508,6071981262523.425,392803506106.3474,922368489453.2489,10.503973346685102,26.696575339319544,27.550210643840348
2021-07-01,34274.83718904303,14471974299942.389,4371.0,808.65759847,27318.75,28127.40759847,971828239.9381386,6.435005170091512,6.25,34412.27598575064,6.25,True,31,31,31,31,31,31,True,True,29.5,Bitmain Antminer S19 Pro (110Th),ASIC,2020-05-01,False,69.54482758620689,94.0,58.0,1833621361640.749,4322673947582.7734,284944815609.94196,671743663497.5231,10.442166754281903,26.37556136902766,27.233142651569125
2021-08-01,46014.720384296525,15565175736237.91,4844.0,409.43494201,30275.0,30684.43494201,1405012263.7592175,6.3345241416205615,6.25,45746.96164301578,6.25,True,31,31,31,31,31,31,True,True,29.5,Bitmain Antminer S19 Pro (110Th),ASIC,2020-05-01,False,67.7277027027027,94.0,59.2,1972131661937.2192,4527727013229.524,311330672651.3933,714769872527.6617,10.736716632633751,26.464121440383025,27.295226471228798
2021-09-01,45984.04778256735,18410092256641.23,4480.0,416.79570176,28000.0,28416.79570176,1307691995.819549,6.343034754857142,6.25,45927.46134843367,6.25,True,30,30,30,30,30,30,True,True,29.5,Bitmain Antminer S19 Pro (110Th),ASIC,2020-05-01,False,66.8061433447099,95.0,58.6,2332586952679.199,5282411468633.445,367739897829.3528,832789299252.77,10.736049827991106,26.630641725838142,27.448046505044505
2021-10-01,57668.047917804826,19864683040732.84,4682.0,474.40024458,29262.5,29736.90024458,1722192077.772242,6.351324272656984,6.25,57915.467306096216,6.25,True,31,31,31,31,31,31,True,True,29.5,Bitmain Antminer S19 Pro (110Th),ASIC,2020-05-01,False,65.03154362416109,98.0,59.6,2516885838157.925,5548371904447.469,396277332113.7676,873577173241.4456,10.962458536856829,26.705380136702363,27.495862312064357
2021-11-01,60932.174355896444,22196881418530.945,4377.0,404.82734876,27356.25,27761.07734876,1687850323.4586685,6.34248968443226,6.25,60684.55066210988,6.25,True,30,30,30,30,30,30,True,True,29.5,Bitmain Antminer S19 Pro (110Th),ASIC,2020-05-01,False,64.82762237762239,98.0,57.19999999999999,2812378953090.5244,6180333584872.052,443418766607.3076,974433368026.0887,11.017516628735732,26.817780457561586,27.605121978005865
2021-12-01,49903.43744199259,23588401622432.094,4588.0,395.62835575,28675.0,29070.62835575,1436621885.660691,6.336231115028335,6.25,49356.9545744311,6.25,True,31,31,31,31,31,31,True,True,29.5,Bitmain Antminer S19 Pro (110Th),ASIC,2020-05-01,False,65.23956834532375,98.0,55.6,2988686699231.146,6609512887364.42,471682084345.4636,1043130019624.4282,10.817845165980113,26.879571045479636,27.67324694345344
2022-01-01,41770.958942835474,25144523050256.277,4659.0,338.11531895,29118.75,29456.86531895,1214897337.3381562,6.322572508896759,6.25,41113.14966322278,6.25,True,31,31,31,31,31,31,True,True,29.5,Bitmain Antminer S19 Pro (110Th),ASIC,2020-05-01,False,65.05424354243542,98.0,54.2,3185849673143.8813,7025526797501.368,503885035507.4517,1111181688721.7114,10.63995661492067,26.94561397484619,27.736445149418614
2022-02-01,40762.2072827071,27209428896977.71,4097.0,314.02833876,25606.25,25920.27833876,1058707428.1140867,6.326648361913596,6.25,40756.41008039158,6.25,True,28,28,28,28,28,28,True,True,29.5,Bitmain Antminer S19 Pro (110Th),ASIC,2020-05-01,False,65.06755725190841,98.0,52.39999999999999,3447476414033.0205,7604029455752.456,544913549295.2032,1201904866647.6694,10.615510639028113,27.02389299388094,27.814928803025563
2022-03-01,42455.56921118113,27569749661533.297,4542.0,361.39736129,28387.5,28748.89736129,1207297209.1700408,6.329567891081021,6.25,41973.92290655153,6.25,True,31,31,31,31,31,31,True,True,29.5,Bitmain Antminer S19 Pro (110Th),ASIC,2020-05-01,False,63.64882812500001,98.0,51.19999999999999,3493129608078.181,7536732408234.468,551874893861.2921,1190718314097.6272,10.656213377743919,27.0365872159808,27.805577866235645
2022-04-01,42296.64863341221,28561641369177.605,4418.0,311.57799556,27612.5,27924.07799556,1155997478.514737,6.320524670792214,6.25,41441.3370125229,6.25,True,30,30,30,30,30,30,True,True,26.0,MicroBT Whatsminer M50S,ASIC,2022-04-01,True,63.20717131474105,96.0,50.19999999999999,3189454205618.1606,7753706860578.016,504618583383.90045,1226750509559.5437,10.65246313337109,26.94706870042589,27.83538992728992
2022-05-01,32868.134385260644,30502528393853.125,4475.0,517.9617240599999,27968.75,28486.71172406,906189853.316436,6.365745636661452,6.25,31706.786788099776,6.25,True,31,31,31,31,31,31,True,True,26.0,MicroBT Whatsminer M50S,ASIC,2022-04-01,False,62.05282258064516,96.0,49.6,3406191409319.6753,8129376584547.366,535081293494.1695,1277050175823.6855,10.400258907677886,27.00568452275551,27.87557398415981
2022-06-01,24748.67934392123,29992443023059.81,4298.0,481.62903138,26862.5,27344.12903138,667938645.6317375,6.362058871889251,6.25,24352.584424611352,6.25,True,30,30,30,30,30,30,True,True,26.0,MicroBT Whatsminer M50S,ASIC,2022-04-01,False,58.517490494296574,99.0,52.6,3349230609690.8164,7538021937145.749,526438166815.68097,1184840016248.9048,10.116527406731583,26.989399719678072,27.800628874016436
2022-07-01,21724.798011887044,28752118353097.004,4341.0,561.28429253,27131.25,27692.53429253,597349049.0459929,6.379298385747523,6.25,21545.18048662921,6.25,True,31,31,31,31,31,31,True,True,21.5,Bitmain Antminer S19 XP,ASIC,2022-07-01,True,57.09843749999999,100.0,51.2,2655022272371.37,7051052245586.261,416193460757.8723,1105302153813.5845,9.986209652593802,26.754416039004216,27.73113985588495
2022-08-01,22735.78972868451,28259747536806.22,4647.0,409.63082664,29043.75,29453.38082664,656966464.7892817,6.338149521549387,6.25,22362.41746393733,6.25,True,31,31,31,31,31,31,True,True,21.5,Bitmain Antminer S19 XP,ASIC,2022-07-01,False,57.35357142857144,100.0,50.39999999999999,2609555866471.6846,6961272036489.831,411722042466.70526,1098313003317.7443,10.031695601907614,26.74361430440735,27.724796485165978
2022-09-01,20109.612664660523,31520862037229.824,4373.0,437.96287329,27331.25,27769.21287329,550462330.0698493,6.35015158319003,6.25,19792.869884293774,6.25,True,30,30,30,30,30,30,True,True,21.5,Bitmain Antminer S19 XP,ASIC,2022-07-01,False,56.09032258064517,100.0,49.6,2910693039220.046,7593567976887.946,458365914748.4232,1195808931079.6074,9.90895322174881,26.850933642576265,27.809844002072136
2022-10-01,19881.88319478061,34633070486529.05,4743.0,378.52019157,29643.75,30022.27019157,589871143.9470954,6.329806070328906,6.25,19647.71690510737,6.25,True,31,31,31,31,31,31,True,True,20.8,Bitmain Antminer S19 XP Hydro,ASIC,2022-10-01,True,55.35659574468085,99.0,46.99999999999999,3093956426073.8657,8234177650472.525,488791661497.63245,1300857808119.9675,9.897564203831818,26.915202185529058,27.89404501518914
2022-11-01,17835.262045851425,36840192856100.72,4182.0,712.4493709,26137.5,26849.9493709,472636251.9249991,6.420360920827355,6.25,17579.60670669784,6.25,True,30,30,30,30,30,30,True,True,20.8,Bitmain Antminer S19 XP Hydro,ASIC,2022-10-01,False,54.57443946188341,97.0,44.6,3291130408701.937,8635172944753.242,512608317396.24817,1344966903144.2046,9.788932790471788,26.962777876644566,27.927390521351857
2022-12-01,17245.123703479927,35133053962169.03,4413.0,550.13036232,27581.25,28131.38036232,476651672.3832394,6.374661310292318,6.25,16937.163565426752,6.25,True,31,31,31,31,31,31,True,True,20.8,Bitmain Antminer S19 XP Hydro,ASIC,2022-10-01,False,53.17391304347826,100.0,46.0,3138622609743.28,8023694506095.382,492359116346.42664,1258685617248.4944,9.755284698640658,26.922474198456264,27.861089131507015
2023-01-01,20415.51302675236,36154520442448.49,4726.0,402.98636168,29537.5,29940.48636168,604469019.4947361,6.335270072297926,6.25,20239.86577364681,6.25,True,31,31,31,31,31,31,True,True,20.8,Bitmain Antminer S19 XP Hydro,ASIC,2022-10-01,False,51.493991416309015,101.0,46.6,3229875644379.8984,7996114841704.04,509824460128.8733,1262158479504.8354,9.924050333330277,26.957332307590065,27.86384445021785
2023-02-01,23745.100741030365,39784302857977.234,4209.0,601.05931085,26306.25,26907.30931085,627438124.8907622,6.392803352542171,6.25,23303.395567149542,6.25,True,28,28,28,28,28,28,True,True,20.8,Bitmain Antminer S19 XP Hydro,ASIC,2022-10-01,False,49.47112970711297,103.0,47.8,3554143417118.7686,8453244710863.669,555960072775.4941,1322306388089.0596,10.075131503595,27.043962317063553,27.9103985915412
2023-03-01,25615.4542409038,44249906390466.77,4674.0,934.07740616,29212.5,30146.57740616,757941086.8556737,6.4498454014035085,6.25,25123.182304581365,6.25,True,31,31,31,31,31,31,True,True,20.8,Bitmain Antminer S19 XP Hydro,ASIC,2022-10-01,False,46.336693548387096,101.0,49.6,3953079536600.817,8806376685570.775,612895238658.0635,1365362444757.8972,10.150951129610712,27.14145985886177,27.9424410366145
2023-04-01,29181.69154262549,47978944274383.4,4309.0,811.82702192,26931.25,27743.07702192,800772912.5937706,6.438402650712462,6.25,28855.591357253063,6.25,True,30,30,30,30,30,30,True,True,20.8,Bitmain Antminer S19 XP Hydro,ASIC,2022-10-01,False,45.948979591836725,99.0,49.0,4286214328345.7295,9468614168240.195,665726354947.9039,1470646475829.283,10.281296789643557,27.224144544596516,28.016723199520246
2023-05-01,27582.823020543303,48786288514525.92,4612.0,4540.32408281,28825.0,33365.32408281,918466710.4899611,7.234458821077624,6.25,27516.26549124262,6.25,True,31,31,31,31,31,31,True,True,20.8,Bitmain Antminer S19 XP Hydro,ASIC,2022-10-01,False,44.55206611570247,97.0,48.4,4358338684192.673,9335240058306.521,602441563630.8049,1290385402583.0188,10.224948503634257,27.124256507783013,27.885962051374005
2023-06-01,27856.72818851926,51736188385804.45,4313.0,1394.16208874,26956.25,28350.41208874,785349281.9958018,6.573246484753072,6.25,27760.8931405416,6.25,True,30,30,30,30,30,30,True,True,20.8,Bitmain Antminer S19 XP Hydro,ASIC,2022-10-01,False,44.08632478632479,96.0,46.8,4621868932443.883,9796212253631.984,703133366923.7122,1490315672226.003,10.234829802839446,27.27881242189323,28.030009074001004
2023-07-01,30202.087221695467,52462896124605.23,4501.0,638.24343519,28131.25,28769.49343519,864495445.6015275,6.391800363294824,6.25,30050.34557770404,6.25,True,31,31,31,31,31,31,True,True,20.8,Bitmain Antminer S19 XP Hydro,ASIC,2022-10-01,False,41.13686440677967,92.0,47.2,4686789600659.392,9269222514684.156,733250310440.4626,1450173971000.8853,10.315666314275921,27.320752968179896,28.002704645164616
2023-08-01,28201.69521393263,53350355517756.95,4521.0,613.65560806,28256.25,28869.90560806,805221939.886155,6.385734485304137,6.25,27845.168167370524,6.25,True,31,31,31,31,31,31,True,True,20.8,Bitmain Antminer S19 XP Hydro,ASIC,2022-10-01,False,40.724472573839655,93.0,47.4,4766071069317.776,9331525507086.656,746362236056.9819,1461308096752.5098,10.247137369088675,27.338476890420623,28.010353107198988
2023-09-01,26636.145030168747,55544894808679.01,4426.0,1002.71473224,27662.5,28665.21473224,754180954.7687014,6.476551001409852,6.25,26306.336479271373,6.25,True,30,30,30,30,30,30,True,True,16.0,Bitmain Antminer S21 Hyd.,ASIC,2023-09-01,True,39.82456140350877,90.0,45.6,3817016106608.5845,9500687019738.47,589359383687.0388,1466936185273.66,10.190024408108645,27.10230199358783,28.014197113988946
2023-10-01,29879.5836648179,59251964528176.66,4671.0,704.58056107,29193.75,29898.33056107,888391634.2305183,6.400841481710555,6.25,29748.8713124187,6.25,True,31,31,31,31,31,31,True,True,16.0,Bitmain Antminer S21 Hyd.,ASIC,2023-09-01,False,38.44675925925926,86.0,43.2,4071763997956.333,9784133136871.633,636129485410.7524,1528569823956.4792,10.304930705575982,27.17866797297734,28.05535365859245
2023-11-01,36676.93102843776,64363260251220.72,4438.0,3878.31706642,27737.5,31615.81706642,1158293042.3941257,7.123888478237945,6.25,36604.63068173582,6.25,True,30,30,30,30,30,30,True,True,16.0,Bitmain Antminer S21 Hyd.,ASIC,2023-09-01,False,35.39134199134199,87.0,46.2,4423009565486.876,9783515260195.184,620870129985.6512,1373339193908.1958,10.509903254070565,27.154387766551178,27.948266258021647
2023-12-01,42727.05167480265,68813730420749.56,4599.0,7923.03565579,28743.75,36666.78565579,1560290283.9105017,7.9727735716003485,6.25,42548.02586179559,6.25,True,31,31,31,31,31,31,True,True,16.0,Bitmain Antminer S21 Hyd.,ASIC,2023-09-01,False,34.902272727272724,82.0,44.0,4728843546766.075,10315461697114.576,593124024443.7131,1293836028889.5032,10.662587527306039,27.108669361535743,27.88863258750935
2024-01-01,43373.96891243973,71959513466487.36,4522.0,3091.76596599,28262.5,31354.26596599,1344813353.50098,6.933716489604158,6.25,42911.79087259855,6.25,True,31,31,31,31,31,31,True,True,16.0,Bitmain Antminer S21 Hyd.,ASIC,2023-09-01,False,32.752586206896545,83.0,46.4,4945020111594.157,10122637343739.049,713184641888.4176,1459915091555.3147,10.677614745495484,27.293006188615507,28.00939939348868
2024-02-01,49679.12753173397,78290815415611.03,4295.0,1478.47416388,26843.75,28322.22416388,1403655518.1499753,6.594231470053551,6.25,49872.90727605353,6.25,True,29,29,29,29,29,29,True,True,16.0,Bitmain Antminer S21 Hyd.,ASIC,2023-09-01,False,31.971493212669685,79.0,44.2,5380103868595.553,10750622144891.287,815880348305.6777,1630307063637.8467,10.813340154692563,27.427533549180662,28.11978949560535
2024-03-01,67706.3358381387,81887846611145.1,4562.0,1276.81048414,28512.5,29789.31048414,2016375381.1551127,6.52987954496712,6.25,67711.85272275221,6.25,True,31,31,31,31,31,31,True,True,16.0,Bitmain Antminer S21 Hyd.,ASIC,2023-09-01,False,31.94746543778803,78.0,43.39999999999999,5627289970155.722,11236103239372.572,861775463299.7686,1720721364306.4453,11.122935041495362,27.482260590267465,28.1737647166838
2024-04-01,66413.30586167656,85681862669159.34,4407.0,4311.87221241,22615.625,26927.49721241,1781707264.9791706,6.110165013027003,5.101407284768212,65915.19861520553,5.104166666666667,True,30,30,30,30,30,30,True,True,16.0,Bitmain Antminer S21 Hyd.,ASIC,2023-09-01,False,30.896610169491524,82.0,47.2,5888012768390.442,11369977198621.754,963642185740.8225,1860829809731.9333,11.103652704872315,27.59398588603646,28.252043638429836
2024-05-01,65641.00624630148,84839971765955.17,4410.0,1001.41069488,13781.25,14782.66069488,965587414.8349304,3.35207725507483,3.125,65255.59593221282,3.125,True,31,31,31,31,31,31,True,True,16.0,Bitmain Antminer S21 Hyd.,ASIC,2023-09-01,False,30.7936170212766,81.0,47.0,5830158466053.453,11220729186062.719,1739267332585.1804,3347395758577.8354,11.091955874859554,28.184485067251853,28.839203773945574
2024-06-01,66846.03712965353,83819982779473.4,4179.0,1491.21006741,13059.375,14550.58506741,962382076.5587908,3.4818341869849245,3.125,65903.24148341126,3.125,True,30,30,30,30,30,30,True,True,16.0,Bitmain Antminer S21 Hyd.,ASIC,2023-09-01,False,30.558295964125566,77.0,44.6,5760065356625.943,11001111371280.127,1654319260278.6868,3159573598421.8364,11.110147300737857,28.134410717046578,28.781458197214246
2024-07-01,63101.87332132871,81326219748093.3,4712.0,400.06845666,14725.0,15125.06845666,952543977.1233,3.2099041716171475,3.125,62837.6423336287,3.125,True,31,31,31,31,31,31,True,True,15.1,Bitmain Antminer S21 Pro,ASIC,2024-07-01,True,30.2070093457944,75.0,42.8,5274331157293.088,10551110633189.861,1643142871344.936,3287048481535.889,11.052505736223782,28.127631908808038,28.821011159980376
2024-08-01,60411.88958428343,88870446323722.9,4430.0,344.69936649,13843.75,14188.44936649,850641453.1054945,3.2028102407426635,3.125,59963.00688085632,3.125,True,31,31,31,31,31,31,True,True,15.1,Bitmain Antminer S21 Pro,ASIC,2024-07-01,False,30.041626794258377,74.0,41.8,5763604474173.83,11466758582970.068,1799546036432.4841,3580217908979.575,11.008941211972905,28.218555547040445,28.906444782918797
2024-09-01,60535.91067569786,90851271150328.5,4263.0,229.25908095,13321.875,13551.13408095,816317266.9552914,3.178778813265306,3.125,60337.91305350672,3.125,True,30,30,30,30,30,30,True,True,13.5,Bitmain S21 XP,ASIC,2024-09-01,True,28.10087719298245,76.0,45.6,5267743718274.305,10965053282320.812,1657159565897.3113,3449454625959.737,11.01099203281654,28.13612614780379,28.869237255043984
2024-10-01,65657.4431213301,92160626075647.1,4761.0,717.6695494200001,14878.125,15595.79454942,1024284334.3632675,3.2757392458349086,3.125,65582.58307140702,3.125,True,31,31,31,31,31,31,True,True,13.5,Bitmain S21 XP,ASIC,2024-09-01,False,27.221818181818183,73.0,44.0,5343662812146.152,10775127222013.764,1631284547126.4543,3289372692198.96,11.092206249105308,28.120388886108223,28.821717991461643
2024-11-01,86246.1025338415,101121849233761.8,4363.0,436.23765913,13634.375,14070.61265913,1219139673.578242,3.2249857114668807,3.125,86569.09437550165,3.125,True,30,30,30,30,30,30,True,True,12.0,Bitmain Antminer S21 XP Hyd.,ASIC,2024-11-01,True,26.24672897196261,68.0,42.8,5211780424440.595,11399349021806.047,1616063105616.0627,3534697527891.0825,11.364960145859165,28.11101412576999,28.893648846663176
2024-12-01,98385.12665128632,106284721467966.88,4569.0,398.95652026,14278.125,14677.08152026,1441748661.536841,3.212318126561611,3.125,98246.95644894511,3.125,True,31,31,31,31,31,31,True,True,12.0,Bitmain Antminer S21 XP Hyd.,ASIC,2024-11-01,False,25.85164319248826,69.0,42.6,5477872833232.642,11801001161546.252,1705270965517.9844,3673671378923.4077,11.496644919697921,28.164745138094407,28.932212653681137
2025-01-01,100012.42624429036,109831885671267.36,4434.0,203.87409655,13856.25,14060.12409655,1405328430.546437,3.1709797240753272,3.125,100008.38356327184,3.125,True,31,31,31,31,31,31,True,True,12.0,Bitmain Antminer S21 XP Hyd.,ASIC,2024-11-01,False,24.72648401826484,70.0,43.8,5660692284193.252,11664084774784.96,1785155622792.2388,3678385164757.325,11.513049719693194,28.210526710996987,28.93349495787774
2025-02-01,95761.18164289703,111690986703413.08,4091.0,173.96789913,12784.375,12958.34289913,1233994821.954282,3.1675245414641897,3.125,95251.1975001774,3.125,True,28,28,28,28,28,28,True,True,12.0,Bitmain Antminer S21 XP Hyd.,ASIC,2024-11-01,False,23.629310344827584,71.0,46.4,5756509621789.561,11335196029687.63,1817352808615.8447,3578566126735.653,11.469612679784973,28.228402057443674,28.905983312852097
2025-03-01,85372.09710714858,112150726753835.34,4541.0,176.75204793,14190.625,14367.37704793,1221651230.1624966,3.163923595668355,3.125,85064.30919960975,3.125,True,31,31,31,31,31,31,True,True,12.0,Bitmain Antminer S21 XP Hyd.,ASIC,2024-11-01,False,23.33347280334728,73.0,47.8,5780204443564.26,11239353598474.482,1826910248868.7737,3552346717177.996,11.354774594621798,28.23364726725118,28.89862954811288
2025-04-01,86631.0497443904,120975057161702.6,4344.0,180.73423997,13575.0,13755.73423997,1186394619.8768356,3.1666054880225603,3.125,86436.3487561952,3.125,True,30,30,30,30,30,30,True,True,12.0,Bitmain Antminer S21 XP Hyd.,ASIC,2024-11-01,False,23.01967213114754,75.0,48.8,6235006969694.918,11960651348149.734,1968987609374.8806,3777120766508.4805,11.369413572372704,28.308540622713974,28.95998313333581
2025-05-01,103668.185255994,120845799731689.28,4628.0,193.48226396,14462.5,14655.98226396,1518576863.2709894,3.166806885038894,3.125,103629.43386172956,3.125,True,31,31,31,31,31,31,True,True,12.0,Bitmain Antminer S21 XP Hyd.,ASIC,2024-11-01,False,23.01967213114754,75.0,48.8,6228345092478.853,11947871829042.082,1966758731611.8765,3772845096898.083,11.548950551157615,28.30740798976044,28.958850500382276
2025-06-01,106095.77598764998,126080462959971.3,4158.0,139.3188461,12993.75,13133.0688461,1390946157.5723794,3.158506215993266,3.125,105806.69944625947,3.125,True,30,30,30,30,30,30,True,True,12.0,Bitmain Antminer S21 XP Hyd.,ASIC,2024-11-01,False,22.72796610169491,73.0,47.2,6498137580931.393,12307454221963.205,2057345193125.701,3896605984070.4917,11.572097512194585,28.35243752638782,28.991127029672896
2025-07-01,115465.92359213992,123150639483986.94,4574.0,142.1125182,14293.75,14435.8625182,1663881489.6777236,3.1560696366856145,3.125,115353.56446927854,3.125,True,31,31,31,31,31,31,True,True,11.0,Bitmain Antminer S21 XP+ Hyd,ASIC,2025-07-01,True,22.318340611353708,71.0,45.8,5818207659717.3125,11804794572468.918,1843497872191.2407,3740346675260.901,11.656730731578655,28.24268590039767,28.9501994169792
2025-08-01,115171.5019730783,129050659751606.5,4588.0,114.63638977,14337.5,14452.13638977,1659501525.100045,3.149986135520924,3.125,114845.93707753062,3.125,True,31,31,31,31,31,31,True,True,11.0,Bitmain Antminer S21 XP+ Hyd,ASIC,2025-07-01,False,22.156888888888886,70.0,45.0,6096951994764.107,12280862537170.709,1935548834965.216,3898703679576.6025,11.65417761793485,28.29141203783425,28.991665223958243
2025-09-01,113367.08999209422,137752306508186.7,4532.0,121.29425921,14162.5,14283.79425921,1616626646.769331,3.151763958342895,3.125,113170.91720643482,3.125,True,30,30,30,30,30,30,True,True,11.0,Bitmain Antminer S21 XP+ Hyd,ASIC,2025-07-01,False,21.8518018018018,70.0,44.4,6508058165413.528,12928436104110.387,2064893897966.6719,4101968381828.8784,11.638386416446293,28.356099959891548,29.042488067559972
2025-10-01,114680.36862325072,149278712189425.6,4534.0,98.73172807,14168.75,14267.48172807,1624368769.461464,3.146775855330834,3.125,114119.52504498413,3.125,True,31,31,31,31,31,31,True,True,11.0,Bitmain Antminer S21 XP+ Hyd,ASIC,2025-07-01,False,21.37926267281106,68.0,43.4,7052619055268.374,13707254119441.379,2241220658700.809,4355967742735.93,11.649904134356028,28.438041770291296,29.102567915722975
2025-11-01,97445.8759702842,153463045224292.2,4257.0,90.61836261,13303.125,13393.74336261,1289554027.387946,3.14628690688513,3.125,96281.99088134624,3.125,True,30,30,30,30,30,30,True,True,11.0,Bitmain Antminer S21 XP+ Hyd,ASIC,2025-07-01,False,21.45497630331753,68.0,42.2,7250306364211.943,14141377385087.23,2304400895018.774,4494624235997.409,11.487052384597261,28.465841843200142,29.133903184361664
2025-12-01,89534.85791770107,148570824424882.0,4401.0,84.45072082,13753.125,13837.57572082,1230309707.3235643,3.1441889845080664,3.125,88915.91901772215,3.125,True,31,31,31,31,31,31,True,True,11.0,Bitmain Antminer S21 XP+ Hyd,ASIC,2025-07-01,False,21.105882352941176,65.0,40.8,7019175152490.889,13467807725741.875,2232427881108.7734,4283396383646.138,11.402383302378453,28.434110845080664,29.085767358410717
